Seelamvaripalle  HW;1014505006130700;1/2/2015;25;5;1.0;5.0;
Kayalavaripalle;;07/02/2015;130;5;1.0;5.0;
Nallagutlapalle;;07/02/2015;170;5;1.0;5.0;
Devarajupalle;;07/02/2015;267;5;1.0;5.0;
Reddivaripalli;;01.2.2015;352;5;1.0;5.0;
Kothapalli;;01.3.2015;233;5;1.0;5.0;
Diguva nallagutlapalli;;07.2.2015;140;5;1.0;5.0;
Sunkaravaripalle;;05/02/2015;110;5;1.0;5.0;
Bavagaripalle;;18/02/2015;256;5;1.5;7.5;
Morampalle ; 1014505006240600;1/2/2015;196;5;1.0;5.0;
Gundlavaripalli; 1014505006250600;1/2/2015;116;5;1.0;5.0;
"Pamurivari;alle"; 1014505006250600;15.2.2015;170;5;1.0;5.0;
Vulavalavaripalli; 1014505006250600;1.5.2015;150;5;2.0;10.0;
"Pamurivari;alle"; 1014505006250600;1.5.2015;145;5;1.0;5.0;
Bayappagaripalli; 1014505006250600;1.5.2015;250;5;1.0;5.0;
Bayappagaripalli H/W; 1014505006250600;1.5.2016;73;5;1.0;5.0;
Vulavalavaripalle; 1014505006250600;15.2.2015;300;5;1.0;5.0;
Mogasalamarri; 1014505006250600;1.5.2015;500;5;2.0;10.0;
B.Kothakota-I, II, III;;01/02/2015;1200;5;6.0;30.0;
B.Kothakota-IV, V, VI;;01/02/2015;1300;5;6.0;30.0;
Modelschool bkk;;01.2.2015;334;5;1.0;5.0;
Moravapalle;;20-4-2015;310;5;1.5;7.5;
Kuravapalli;;01.2.2015;340;5;1.0;5.0;
Molakavaripalle;1014406006030600;01/05/2015;602;5;3.0;15;
Chenetha nagar;1014406006330600;01/05/2015;350;5;3.0;15;
Nandireddigaripalle;1014406006140600;01/05/2015;1171;5;5.0;25;
Bandapalle;1014406006300600;01/05/2015;197;5;1.0;5;
Vinayaka chenethanagar;1014406006330600;01/05/2015;95;5;1.0;5;
Chinthaiahgarikota;1014406006160600;01/05/2015;162;5;2.0;10;
Gownivaripalle;1014406006090600;01/05/2015;424;5;3.0;15;
Thungavaripalli;1014406006170600;01/05/2015;535;5;2.0;10;
Pagadalavari palle;1014406004030400;01/05/2015;123;5;1.0;5;
Pagadalavari palle sc colony;1014406004040400;01/05/2015;265;5;1.0;5;
Siddareddigaripalle;1014406004310400;01/05/2015;200;5;2.0;10;
Bapanapalle;1014406004140400;01/05/2015;88;5;0.5;2.5;
Yerrballi;1014406004180400;01/05/2015;348;5;2.0;10;
Bayyareddigaripalle;1014406004190400;01/05/2015;125;5;2.0;10;
Aravindapuram;1014406004260400;01/05/2015;171;5;1.0;5;
Nallaguttlapalle;1014406004340400;01/05/2015;134;5;2.0;10;
Singannagaripalli;1014406004150400;01/05/2015;290;5;2.0;10;
Nadimpalle;1014406003160300;01/05/2015;229;5;2.0;10;
Gorlavaripalle;1014406003130300;01/05/2015;116;5;1.0;5;
Kouthakuravapalle;1014406003190300;01/05/2015;82;5;1.0;5;
Erramaddivaripalle;1014406003050300;01/05/2015;509;5;4.0;20;
Vanamreddygaripalle;1014406003110300;01/05/2015;480;5;3.0;15;
Vanamreddygaripalle HW;1014406003120300;01/05/2015;65;5;1.0;5;
Gowdasanipalle;1014406003170300;01/05/2015;186;5;2.0;10;
Lakshmipuram;1014506001260100;01/05/2015;67;5;1.0;5;
Pandhivanipenta;1014506006110100;01/05/2015;198;5;2.0;10;
Chakalapalli;1014506006180100;01/05/2015;92;5;0.5;2.5;
Nadimpalle;1014506001190100;13/05/2015;101;5;1;5;
Pulaguravandlapali;1014406005140500;01/05/2015;161;5;1.0;5;
Narlapalle;1014406005160500;01/05/2015;267;5;1.0;5;
Dommannabavi;1014406005100500;01/05/2015;250;5;1.0;5;
Enumulavaripalle;1014406005110500;01/05/2015;180;5;1.0;5;
Galetivaripalli;1014406005250500;01/05/2015;214;5;2.0;10;
Chigerevandlapalle;1014506002100200;01/05/2015;108;5;1;5;
Dadamvaripalli;1014506002280200;01/05/2015;414;5;1;5;
Enumulavaripalle;1014506002040200;24/05/2015;333;5;2;10;
Vooturu;1014338005030800;01.02.2015;276;5;1.00;5.0;
Ladigam;1014338013011700;01.01.2015;380;5;1.00;5.0;
Parikidona;1014338004140700;01.03.2015;350;5;2.00;10.0;
Parikidone HW;1014338004140700;01.03.2015;56;5;0.50;2.5;
Peravandlapalle;1014338004150700;01.03.2015;108;5;0.50;2.5;
Samireddigaripalle;1014338004100700;01.03.2015;340;5;1.00;5.0;
PL Kothuru;1014338011051500;02.04.2015;365;5;0.50;2.5;
Gajulavaripalle;1014338003080400;02.04.2015;286;5;0.50;2.5;
Palagarlapalle;1014338002090200;01.03.2015;171;5;1.50;7.5;
marrimakulapalle;1014338002050200;01.02.2015;350;5;2.00;10.0;
M.Voddipalle;1014841010091300;06.08.2014;102;5;1.50;7.5;
Goppanavaripalli; 1014841008061400;01.07.2014;244;5;3.00;15.0;
D.Murthivaripalle;1014841008051400;24.04.2015;196;5;2.00;10.0;
Ellankivaripalle;1014841008011400;01.11.2014;600;5;4.00;20.0;
Pathapeta; 1014841008051400;01.07.2014;279;5;2.00;10.0;
Pulicherla; 1014841009111600;01.07.2014;551;5;6.00;30.0;
Mangalampeta;1014841006011100;07.04.2015;1868;5;6.00;30.0;
Chinnanagari;1014841012131800;04.04.2015;79;5;0.50;2.5;
Chigaramakula Palle;1014841001090100;04.04.2015;131;5;0.50;2.5;
Kommireddigaripalle;1014841009111600;04.04.2015;420;5;2.00;10.0;
Koonapalle;1014841009031600;16.04.2015;220;5;1.00;5.0;
VC Voddipalle;1014841009131600;18.04.2015;220;5;0.50;2.5;
D.Pokalavaripalle;1014841001040300;05.05.2015;175;5;1.50;7.5;
Yellampalle;1014841001110300;05.05.2015;157;5;1.00;5.0;
Nallapa Reddigari Palle(Vadlapalle);1014841002080500;02.05.2015;146;5;1.50;7.5;
Sadubadivaripalii; 1014841008031500;01.07.2014;80;5;0.50;2.5;
Posamvaripalli;1014841008071500;24.04.2015;197;5;2.00;10.0;
Gopalapuram;1014841008101500;13.04.2015;80;5;0.50;2.5;
Dinnepeta H/W; 1014841008091500;01.07.2014;451;5;3.00;15.0;
Gottipativaripalli;1014841010031300;01.07.2014;61;5;1.00;5.0;
Rajulapalli; 1014841001130200;01.07.2014;64;5;1.00;5.0;
Medikonda Vari Palle;1014841007021300;06.04.2015;250;5;1.00;5.0;
Renumakula Palle H.W.;1014841004050900;06.04.2015;322;5;3.00;15.0;
Thanikondavaripalle;1014841010021300;01.12.2014;104;5;1.00;5.0;
Kotharamapuram;1014841010081300;07.04.2015;71;5;0.50;2.5;
T.Voddipalle;1014841010091300;01.12.2014;102;5;1.50;7.5;
Ashok Nagar;1014841015012300;05.03.2015;1236;5;5.00;25.0;
B.M.Kothur;1014841013131900;01.03.2015;107;5;2.00;10.0;
Puredivaripalle;1014841015122500;05.05.2015;93;5;0.50;2.5;
Santinagar;1014841015092500;01.03.2015;29;5;0.50;2.5;
Jupalivari Plle;1014841015032400;25.04.2015;170;5;1.00;5.0;
Guttameeda HW;1014841015052400;05.05.2015;49;5;1.00;5.0;
Kallur;1014841015012300;18.03.2015;4921;5;5.00;25.0;
Kallur;1014841015012300;05.03.2015;2227;5;5.00;25.0;
Indira Colony;1014841015012300;05.03.2015;1458;5;4.00;20.0;
Kummarapalle;1014841006021200;01.04.2015;57;5;1.00;5.0;
Kummarapalle HW;1014841006161200;01.04.2015;66;5;1.00;5.0;
Jallavaripalle;1014841006121200;01.04.2015;156;5;2.00;10.0;
Papireddigaripalle;1014841005061000;01.04.2015;686;5;3.00;15.0;
Bayyaredigaripalle;1014841010061300;01.04.2015;226;5;3.00;15.0;
Cherakuvaripalle;1014841013021900;01.04.2015;316;5;2.00;10.0;
Pedda HW;1014841007051300;01.04.2015;490;5;2.00;10.0;
Istharakulapalle;1014841003030700;01.12.2014;118;5;1.00;5.0;
Morava HW;1014841003050700;01.12.2014;122;5;1.00;5.0;
B.Vaddipalle;1014841005150900;01.12.2014;170;5;2.00;10.0;
R.Vaddipalle;1014841005050900;01.12.2014;80;5;2.00;10.0;
Gowrisettigaripalli;1014841014032000;01.03.2015;132;5;1.50;7.5;
Thotavaripalli;1014841014082000;01.03.2015;123;5;1.50;7.5;
Chokkavaripalli;1014841014022000;01.03.2015;183;5;1.50;7.5;
Balireddigaripalli;1014841011091700;01.03.2015;89;5;0.50;2.5;
Dinne H/W;1014841011011700;01.03.2015;96;5;0.50;2.5;
Kuravapalle;1014841011011700;01.03.2015;408;5;3.00;15.0;
Pevandlapalle HW;1014841011011700;01.03.2015;96;5;0.50;2.5;
Turakapeta;1014841003110600;01.03.2015;390;5;3.00;15.0;
Vankamaddivaripalli;1014841003110600;01.03.2015;184;5;1.50;7.5;
Chichilivaripalle;1014841003080600;01.04.2015;220;5;2.50;12.5;
Reddivaripalli;1014841003110600;01.03.2015;102;5;0.50;2.5;
Gangammagudi;1014841003110600;01.03.2015;46;5;0.50;2.5;
Chinthalavaripalli;1014841001080100;01.03.2015;148;5;1.50;7.5;
102 Eramireddigaripalli;1014841001010100;13.04.2015;119;5;2.00;10.0;
Kodidhapalli;1014841001080100;01.03.2015;152;5;0.50;2.5;
Srinivasapuram;1014841014122100;01.03.2015;360;5;2.00;10.0;
Challavaripalli;1014841014072100;01.05.2015;360;5;2.00;10.0;
Challavaripalli HW;1014841014122100;01.03.2015;165;5;1.50;7.5;
Jyothinagar;1014841002050400;01.03.2015;165;5;2.00;10.0;
Peddabesthapalli;1014841002050400;01.03.2015;221;5;2.00;10.0;
Erramvandlapalle;1014841002020400;11.05.2015;138;5;1.00;5.0;
Ayyavandlapalli;1014841002050400;01.03.2015;180;5;2.00;10.0;
Mathukuvaripalle;1014841014062200;16.04.2015;334;5;2.00;10.0;
Mathukuvaripalle Voddipalle;1014841014102200;18.04.2015;268;5;2.00;10.0;
Bazar Street;1014841008011400;01.03.2015;165;5;0.50;2.5;
Venkatadasaripalli;1014841013071900;01.02.2015;107;5;1.50;7.5;
Pottisiddareddigaripali;1014841013071900;01.02.2015;184;5;2.00;10.0;
R.Kuravapalle;1014841013091900;01.05.2015;293;5;2.00;10.0;
R.Kummarapalle;1014841013081900;01.12.2014;194;5;2.00;10.0;
Bandlapalli;1014337018012100;17.03.2015;616;5;2.00;10.0;
Chinna Nalluripalli; 1014337018032100;01.02.2015;247;5;0.50;2.5;
Jowkothur;1014337013031500;01.02.2015;224;5;0.50;2.5;
Bodinayunipalle; 1014337008100900;01.02.2015;456;5;2.00;10.0;
Venkatadri Colony; 1014337008210900;01.02.2015;553;5;1.00;5.0;
Santhinagar; 1014337008010900;01.02.2015;456;5;1.50;7.5;
M.Bheemaganipalle;1014337008020900;15.02.2015;106;5;0.50;2.5;
Bhemaganipalle;1014337008010900;01.02.2015;406;5;2.00;10.0;
Vulavaladenne;1014337008090900;27.02.2015;756;5;4.00;20.0;
Badigireddipalle;1014337008121000;03.02.2015;173;5;1.00;5.0;
Ontimitta; 1014337001020100;01.02.2015;735;5;2.00;10.0;
Chandramakulapalle;1014337001010100;05.05.2015;1378;5;5.00;25.0;
Krishnapuram;1014337001100100;01.04.2015;231;5;1.00;5.0;
Ganugalagadda;1014337001040100;01.04.2015;175;5;1.00;5.0;
Yellarubylu; 1014337001030100;01.02.2015;542;5;2.00;10.0;
Rangoonmitta; 1014337017062000;01.02.2015;93;5;0.50;2.5;
Penchupalle; 1014337015031800;01.02.2015;185;5;0.50;2.5;
M.C.Palle; 1014337003010300;01.02.2015;170;5;1.00;5.0;
Patrapalle; 1014337003050300;01.02.2015;212;5;1.00;5.0;
Chelimigadda; 1014337009011100;01.02.2015;160;5;0.50;2.5;
Bagepalle;1014337009091100;09.03.2015;307;5;0.50;2.5;
Nallaguttla palle thanda; 1014337004180600;01.02.2015;546;5;1.00;5.0;
Siddareddigaripalle; 1014337012061400;01.02.2015;100;5;0.50;2.5;
Kummarakunta; 1014337012081400;01.02.2015;1413;5;4.00;20.0;
Nayakurallapalle; 1014337012101400;01.02.2015;377;5;0.50;2.5;
Tammarajulapalli; 1014337012071400;01.02.2015;117;5;0.50;2.5;
V.Kothur;1014337012131400;25.04.2015;163;5;0.50;2.5;
Basavinayanipalle; 1014337012091400;01.02.2015;724;5;2.00;10.0;
Mekanajamanapalle;1014337012021400;01.05.2015;389;5;2.00;10.0;
Vanamaladinne; 1014337012011400;01.02.2015;800;5;2.00;10.0;
Pujaganipalle;1014337008201000;27.02.2015;445;5;1.00;5.0;
Modugulapalle;1014337008171000;27.02.2015;487;5;2.00;10.0;
Vani Sugar Factory;1014337005100700;01.02.2015;173;5;0.50;2.5;
Nadimgadadesi;1014337004090500;01.02.2015;236;5;1.00;5.0;
Vepamakulapalle;1014337004120500;06.03.2015;261;5;1.00;5.0;
Kantapalle;1014337008131000;01.02.2015;106;5;1.00;5.0;
Bairemangalam;1014337011061300;27.02.2015;365;5;0.50;2.5;
Magandlapalle;1014337011011300;27.02.2015;462;5;0.50;2.5;
Obireddipalle;1014337012121400;08.04.2015;319;5;1.00;5.0;
Nethigutlapalle;1014337003140400;01.02.2015;369;5;1.00;5.0;
Kudavapalle;1014337003060300;06.02.2015;285;5;1.00;5.0;
Appiganipalle;1014337012031400;01.02.2015;226;5;0.50;2.5;
Etavakili;1014337010031200;01.05.2015;514;5;1.50;7.5;
Balaji Colony;1014337008110900;14.05.2015;315;5;2.00;10.0;
Patrapalle Thanda;1014337003050300;14.05.2015;431;5;2.00;10.0;
 Harijana Wada (Kollaforam);1014337010011200;01.05.2015;140;5;0.5;2.5;
Pichiguntlavaripalle; 1014730004040600;01.02.2015;93;5;0.50;2.5;
Vaddevandlapalle HW;1014730003130400;01.02.2015;97;5;0.50;2.5;
Etukurivaripalle;1014730003120400;08.04.2015;55;5;0.50;2.5;
Nagari HW;1014730003190400;08.04.2015;156;5;0.50;2.5;
Gundlakadapalle;1014730002170200;10.04.2015;43;5;0.50;2.5;
Moravapalle;1014730002180200;10.04.2015;61;5;0.50;2.5;
Sakalapalle;1014730002040200;10.04.2015;87;5;0.50;2.5;
KNN Kuravapalle;1014730004170700;01.05.2015;159;5;1.00;5.0;
KNN Madigapalle;1014730004180700;14.05.2015;79;5;1.00;5.0;
Daddalavaripalle Voddipalle;1014730004160700;24.03.2015;272;5;0.50;2.5;
Medasanivari Palle;1014730004220700;24.03.2015;55;5;0.50;2.5;
Gollapalle;1014730003110400;17.03.2015;38;5;0.50;2.5;
Matlollapalle;1014730005030800;01.04.2015;207;5;1.50;7.5;
Pendlikada Temple& Balanagireddigaripalle;1014730003020400;01.02.2015;152;5;0.50;2.5;
79.A Chinthamakula palle;1014700002010300;01.09.2014;584;5;1.00;5.0;
Gurikanivaripalle;1014740002070300;18.03.2015;133;5;0.50;2.5;
Bonugu palle; 1014740002050300;01.09.2014;595;5;1.00;5.0;
Ammagari palle; 1014740002070300;01.09.2014;133;5;1.50;7.5;
Gundluruvari palle; 1014740007010800;01.09.2014;308;5;1.00;5.0;
Chichilivaripalle; 1014740007050800;01.09.2014;274;5;1.00;5.0;
Ambedkar Colony;;01.09.2014;126;5;0.50;2.5;
Nadigadda;1014740010011200;01.09.2014;399;5;0.50;2.5;
Venugopalapuram; 1014740012061400;01.09.2014;225;5;1.00;5.0;
Sallavaripalle; 1014740012071400;01.09.2014;249;5;2.00;10.0;
Rajivnagar; 1014740012081400;01.09.2014;236;5;1.00;5.0;
Chinthalavari palle;1014740012031400;01.09.2014;101;5;1.50;7.5;
Rachavaripalli;1014740012101400;01.09.2014;338;5;1.00;5.0;
Punuguvaripalle;1014740008021000;18.04.2015;55;5;0.50;2.5;
Doddivaripalli; 1014740001060200;01.09.2014;318;5;2.00;10.0;
Thimmanayanipalle;1014740009011100;18.03.2015;195;5;1.50;7.5;
Yerraguntlavaripalli;1014740005050600;01.09.2014;124;5;1.50;7.5;
Muthana HW;1014740005060600;01.09.2014;228;5;0.50;2.5;
Pedakantivaripalle;1014740007090900;18.03.2015;55;5;0.50;2.5;
Kuraparthivaripalle; 1014740003060400;01.09.2014;89;5;0.50;2.5;
Marrimakulapalle; 1014740001120100;01.09.2014;170;5;0.50;2.5;
Devadarumakulapalle;1014740012071400;12.02.2015;203;5;0.50;2.5;
Cheekalachenu;1014740012131400;18.03.2015;504;5;1.00;5.0;
Seethannagaripalle;1014740012091400;01.05.2015;101;5;0.50;2.5;
Gadevaripalle;1014740012141400;01.05.2015;200;5;1.00;5.0;
Pedduru;1014740003010400;01.05.2015;142;5;1.00;5.0;
Mittapalle HW;1014740003030400;01.05.2015;232;5;1.50;7.5;
Polikimakulapalle;1014740003070400;01.05.2015;258;5;1.50;7.5;
Reddivaripalli;1014740003060400;01.05.2015;89;5;0.50;2.5;
Ramapuram;1014740012061400;12.02.2015;225;5;0.50;2.5;
Bommireddigaripalle;1014740001140100;01.09.2014;74;5;0.50;2.5;
Bandameedamadigapalle;1014740001170100;12.02.2015;62;5;0.50;2.5;
Khambhamvaripalle; 1014740003050400;01.09.2014;334;5;1.00;5.0;
Thummaguntapalle;1014740001100100;01.03.2015;471;5;1.00;5.0;
Puttavaripalle;1014740007070900;01.11.2014;300;5;2.00;10.0;
P.Cherukuvaripalle; 1014739002030200;01.12.2014;258;5;1.50;7.5;
Thamminayanipalle hw; 1014739002010200;01.12.2014;384;5;1.00;5.0;
Erranagulavaripalle;1014339007130600;01.01.2015;258;5;1.00;5.0;
Yemmevaripalle;1014339007080600;01.01.2015;52;5;0.50;2.5;
Nayanivaripalle;1014739002110200;01.01.2015;171;5;1.00;5.0;
Gallavaripalle;1014739005150500;07.02.2015;359;5;1.00;5.0;
Balappagaripalle;1014739003080100;10.02.2015;233;5;0.50;2.5;
Kandur;1014739003010100;10.03.2015;328;5;3.00;15.0;
Yanadiwada;1014739006110300;18.03.2015;41;5;0.50;2.5;
Boyapalle;1014739006050300;18.03.2015;123;5;1.00;5.0;
Gollapalle;1014739006150300;02.04.2015;326;5;0.50;2.5;
Chinthalavaripalle;1014739006140300;02.04.2015;81;5;1.00;5.0;
Somala;1014739008010700;01.05.2015;2905;5;5.00;25.0;
Yerramvaripalle;1014739009090800;01.05.2015;81;5;0.50;2.5;
Nagarindlu;1014739005100500;06.02.2015;265;5;1.00;5.0;
A.Vaddipalle;1014739005140500;16.02.2015;65;5;1.50;7.5;
Danduvaripalle;1014739005090500;06.02.2015;92;5;0.50;2.5;
K.Gollapalle;1014739005080500;06.02.2015;331;5;1.00;5.0;
Vengamvaripalle;1014739005160500;15.04.2015;331;5;2.00;10.0;
Pedduru;1014739005040500;02.04.2015;103;5;0.50;2.5;
Thamminayanipalle;1014739002010200;24.03.2015;308;5;1.00;5.0;
Kotagundlapalle; 1014739002010200;01.12.2014;156;5;1.00;5.0;
Ramapuram ; 1014435017040700;01.07.2014;281;5;1.5;7.5;
Ankisettipalle; 1014435017010700;01.01.2015;725;5;1.0;5.0;
Kothareddipalli; 1014435017010700;01.03.2015;100;5;1.0;5.0;
Gandhipuram; 1014435017030700;01.05.2015;194;5;0.5;2.5;
B.C.Colony; 1014435017010700;01.03.2015;451;5;1.0;5.0;
Nakkalakunta; 1014435012360800;01.07.2014;459;5;1.5;7.5;
Gangamma gudi; 1014435012040800;01.07.2014;407;5;1.0;5.0;
Gollavaripalle; 1014435018171300;01.07.2014;40;5;0.5;2.5;
Mandabanda; 1014435018151300;01.03.2015;69;5;0.5;2.5;
Sandireddigaripalli & Colony ; 1014435018111300;01.03.2015;421;5;1.5;7.5;
Maddurivandlapalli SC Colony; 1014435018261300;01.03.2015;78;5;1.0;5.0;
Maddurivandlapalli; 1014435018261300;01.03.2015;249;5;1.0;5.0;
Regantivaripalle; 1014435001020100;01.07.2014;236;5;1.5;7.5;
Addagantivaripalle; 1014435001050100;11.08.2014;81;5;0.5;2.5;
Dayalavaripalli; 1014435001090100;01.03.2015;132;5;1.5;7.5;
Nallaguttapalli; 1014435001070100;01.03.2015;213;5;0.5;2.5;
CTM; 1014435001010100;01.04.2015;4283;5;2.0;10.0;
Chinnanayanacheruvupalle; 1014435001130100;01.01.2015;296;5;1.5;7.5;
kalinavaripalli; 1014435001060100;01.01.2015;40;5;0.5;2.5;
Barlapalle; 1014435018471400;01.01.2015;237;5;0.5;2.5;
Kollavaripalle; 1014435018501400;01.01.2015;250;5;0.5;2.5;
Sasrulagadda; 1014435018451400;01.01.2015;92;5;0.5;2.5;
Eguvapalli; 1014435018421400;01.04.2015;168;5;0.5;2.5;
Sirigunthapalli; 1014435007120500;01.07.2014;135;5;0.5;2.5;
Kollabailu; 1014435007010500;01.02.2015;149;5;0.5;2.5;
Katlagantivaripalli; 1014435007130500;01.07.2014;26;5;0.5;2.5;
Diguvamamidigunpalapalli; 1014435007160500;01.06.2014;151;5;0.5;2.5;
Mittamarrivandlapalli & HW; 1014435007220500;01.02.2014;120;5;1.5;7.5;
Eguvamamidiguntapalle; 1014435007150500;01.01.2015;54;5;0.5;2.5;
 IRRIVANDLA INDLU; 1014435007200500;01.03.2015;25;5;0.5;2.5;
pakalavaripalle; 1014435016091100;20.08.2014;132;5;0.5;2.5;
Bandakindapalle; 1014435016071100;01.02.2015;410;5;2.0;10.0;
Adivollapalle; 1014435016081100;01.09.2014;199;5;1.0;5.0;
Udumvari palle Thanda; 1014435016181100;27.08.2014;60;5;0.5;2.5;
Udumvari palle ; 1014435016181100;01.03.2015;76;5;0.5;2.5;
Kotavarpalli Thanda; 1014435016151100;01.03.2015;185;5;1.0;5.0;
Kollaform; 1014435003300200;03.07.2014;80;5;0.5;2.5;
Eguvakasiraopeta; 1014435003320200;01.08.2014;80;5;0.5;2.5;
Madditevaripalle; 1014435003050200;15.01.2015;52;5;0.5;2.5;
Gowrappagaripalle; 1014435003060200;1.01.2015;127;5;1.0;5.0;
R.C.Oddipalli&Bandakinda oddipalli; 1014435003090200;01.04.2015;145;5;2.0;10.0;
Gowdasanipalli; 1014435003040200;01.04.2015;63;5;1.0;5.0;
Gajjanagaripalli;;01.04.2015;85;5;1.0;5.0;
Reddiganipalli; 1014435003140200;01.04.2015;242;5;1.0;5.0;
Palmkonda;;01.05.2015;158;5;1.0;5.0;
Obulareddigaripalle; 1014435003120200;15.01.2015;293;5;2.0;10.0;
Mondemvaripalle; 1014435003280200;15.01.2015;222;5;2.0;10.0;
Diguvakasiraopeta;;01.08.2014;142;5;1.0;5.0;
Gollapalli; 1014435003030200;27.08.2014;258;5;2.0;10.0;
Enumulavari palle and colony; 1014435003100200;27.08.2014;851;5;4.0;20.0;
R.R. Colony (Kotha indlu ); 1014435016381000;07.08.2014;4289;5;6.0;30.0;
Eswaramma Colony; 1014435016211000;28.04.2015;5427;5;4.5;22.5;
Buchipalle; 1014435004130300;.01.01.2015;224;5;1.0;5.0;
Bhoomakkavaripalle; 1014435004280300;01.01.2015;231;5;0.5;2.5;
Upparapalle; 1014435004260000;01.01.2015;218;5;1.5;7.5;
Santhi Nagar;;01.03.2015;280;5;1.0;5.0;
Kothapeta;;0.1.07.2014;146;5;1.0;5.0;
Kayyalavaripalli; 1014435004050300;0.1.07.2014;110;5;0.5;2.5;
Peddachennaihgaripalli; 1014435004110300;01.03.2015;360;5;0.5;2.5;
Palacenter at 5th Maile;;0.1.07.2014;193;5;1.0;5.0;
Konkivaripalli; 1014435004090300;01.03.2015;112;5;0.5;2.5;
Chekkalavaripalli; 1014435004070300;01.04.2015;49;5;1.0;5.0;
Pothapolu HW; 1014435004160300;01.04.2015;202;5;2.0;10.0;
Kurapalli; 1014435004120300;01.04.2015;205;5;2.0;10.0;
Gangavaram;;0.1.07.2014;269;5;0.5;2.5;
Appaiahgari palle; 1014435015170900;0.1.07.2014;43;5;0.5;2.5;
150th Mile;;0.1.07.2014;53;5;0.5;2.5;
Valasapalle; 1014435015010900;0.1.07.2015;574;5;1.0;5.0;
Katlatapalle; 1014435015030900;01.05.2015;227;5;1.0;5.0;
guttakindapalli;;01.05.2015;163;5;0.5;2.5;
Thotavaripalle; 1014435015110900;01.05.2015;63;5;0.5;2.5;
Molakaladinne; 1014435014010900;01.05.2015;391;5;2.0;10.0;
Thummalathanda; 1014435018041200;01.05.2015;123;5;1.0;5.0;
Kondreddipalli; 1014435018331200;01.05.2015;161;5;0.5;2.5;
Guttakindapalle; 1014435018321200;01.01.2015;245;5;0.5;2.5;
Munagamakulapalle; 1014435018071200;01.01.2015;196;5;0.5;2.5;
Bandakada Palli; 1014435018351200;01.05.2015;133;5;0.5;2.5;
Jowkapalli; 1014435018561200;01.05.2015;121;5;0.5;2.5;
Vempalli & B C Colony; 1014435018011200;01.03.2015;1223;5;2.0;10.0;
Penchupadu Kaspa; 1014435020011600;01.03.2015;266;5;1.0;5.0;
Sivaripalli; 1014435020031600;01.03.2015;201;5;0.5;2.5;
Pandivaripalli; 1014435020061600;01.03.2015;119;5;0.5;2.5;
B.N.Reddy Colony;;22.03.2015;230;5;1.0;5.0;
Pasalamanda;;22.03.2015;120;5;1.0;5.0;
punganuvandlapalli; 1014435012130400;22.03.2015;569;5;2.0;10.0;
Kondamarripalli; 1014435012090400;22.03.2015;449;5;1.0;5.0;
Bestapalli; 1014435012070400;22.03.2015;111;5;0.5;2.5;
Tattivaripalli;;05.05.2014;385;5;2.0;10.0;
Bangarupeta; 1014435008080600;01.1.2015;788;5;1.0;5.0;
Kuravanka; 1014435008160600;01.1.2015;4116;5;10.0;50.0;
Motlapalli; 1014435008030600;01.1.2015;86;5;1.0;5.0;
Ponnetipalem; 1014435008010600;01.04.2015;477;5;1.0;5.0;
Chinnapalle; 1014336012111500;11.08.2014;220;5.00;2.0;10.0;
Dasireddy palle; 1014336012131500;11.08.2014;165;5.00;2.0;10.0;
Cheemanapalle; 1014336012081500;18.08.2014;86;5.00;1.0;5.0;
Cheemanapalle mitta; 1014336012091500;18.08.2014;67;5.00;1.0;5.0;
A.Kothuru; 1014336012101500;18.08.2014;336;5.00;2.0;10.0;
Ellampalli;1014336012141500;21.05.2015;326;5.00;2.0;10.0;
Tekupalle; 1014336001060100;10.07.2014;112;5.00;2.0;10.0;
Pathuru HW;1014336001040100;01.04.2015;250;5.00;1.0;5.0;
Kamathampalli;1014336001030100;01.04.2015;196;5.00;1.0;5.0;
Machuvaripalli;1014336001090100;.01.04.2015;207;5.00;1.0;5.0;
Cheerlapalli;1014336001140100;01.04.2015;93;5.00;1.0;5.0;
Purandlapalle; 1014336009031100;05.07.2014;591;5.00;3.0;15.0;
REDDIPALLE; 1014336009041100;01.09.2014;268;5.00;2.0;10.0;
Bikkimvaripalli; 1014336009011100;01.03.2015;363;5.00;2.0;10.0;
Erraboyanapalle ; 1014336003030500;07.08.2014;764;5.00;3.0;15.0;
KC Palle; 1014336015011800;11.08.2014;595;5.00;6.0;30.0;
Y.Kurapalle; 1014336015051800;11.08.2014;153;5.00;1.0;5.0;
Gunthayembadi; 1014336015031800;11.08.2014;599;5.00;5.0;25.0;
Mittayambadi; 1014336015041800;11.08.2014;108;5.00;1.0;5.0;
Jogindlu;1014336015061800;01.04.2015;110;5.00;1.0;5.0;
Konduru; 1014336013081600;11.08.2014;292;5.00;4.0;20.0;
Errapasetty palli;1014336013051600;01.04.2015;353;5.00;3.0;15.0;
Singemvari palle; 1014336013071600;11.08.2014;358;5.00;3.0;15.0;
yaddanapalli; 1014336014061700;01.01.2015;53;5.00;0.5;2.5;
M.Kothuru; 1014336014061700;12.08.2014;260;5.00;1.0;5.0;
Mannevaripalli;1014336004100600;13.01.2015;245;5.00;2.0;10.0;
matlavaripalli;1014336004020600;13.01.2015;666;5.00;2.0;10.0;
peddakurapalli;1014336004010600;13.01.2015;455;5.00;2.0;10.0;
Ragimakula palli; 1014336010041200;01.11.2014;517;5.00;2.0;10.0;
