Pedaaraveedu,8,0.002824
Pedabayalu,3,0.001059
Pedacherlopalle,46,0.016238
Pedda kadubur,3,0.001059
Pedda panjani,96,0.033888
Peddamandyam,79,0.027887
Peddamudium,1,0.000353
Peddapappur,25,0.008825
Peddathippasamudram,51,0.018003
Peddavadugur,23,0.008119
Pellakur,1,0.000353
Penagaluru,13,0.004589
Pendlimarri,23,0.008119
Pendurthi,2,0.000706
Penu konda,56,0.019768
Penuganchiprolu,5,0.001765
Penumuru,52,0.018356
Pichatur,15,0.005295
Piduguralla,1,0.000353
Pileru,75,0.026475
Podili,25,0.008825
Podlakur,4,0.001412
Polaki,5,0.001765
Ponduru,8,0.002824
Ponnaluru,82,0.028946
Porumamilla,22,0.007766
Prathipadu,13,0.004589
Pulicherla,19,0.006707
Pulivendla,9,0.003177
Pullalacheruvu,46,0.016238
Pullampeta,6,0.002118
Punganur,55,0.019415
Pusapatirega,7,0.002471
Puthalapattu,81,0.028593
Putlur,26,0.009178
Puttaparthi,40,0.01412
Puttur,26,0.009178
Racherla,57,0.020121
Rajam,15,0.005295
Rajampet,42,0.014826
Rajavommangi,4,0.001412
Rama kuppam,87,0.030711
Ramabhadrapuram,25,0.008825
Ramachandrapuram,8,0.002824
Ramagiri,25,0.008825
Ramapuram,26,0.009178
Ramasamudram,39,0.013767
Rambilli,1,0.000353
Rampachodavaram,5,0.001765
Ranastalam,23,0.008119
Raptadu,10,0.00353
Rapur,1,0.000353
Ravikamatham,5,0.001765
Rayachoti,22,0.007766
Rayadurg,22,0.007766
Reddigudem,2,0.000706
Regidiamadalavalasa,32,0.011296
Renigunta,47,0.016591
Roddam,32,0.011296
Rolla,14,0.004942
Rolugunta,9,0.003177
Rompicherla,40,0.01412
Rowthulapudi,7,0.002471
Rudravaram,3,0.001059
S mydukur,2,0.000706
S rayavaram,8,0.002824
S.a.k.n. mandal,9,0.003177
Sabbavaram,20,0.00706
Salur,22,0.007766
Sambepalle,43,0.015179
Sanjamala,2,0.000706
Sankhavaram,1,0.000353
Santhabommali,35,0.012355
Santhakaviti,6,0.002118
Santhamaguluru,21,0.007413
Santhanuthlapadu,6,0.002118
Santhi puram,176,0.062128
Saravakota,84,0.029652
Sarubujjili,20,0.00706
Satyavedu,4,0.001412
Savalyapuram,4,0.001412
Seethampeta,108,0.038124
Seethanagaram,11,0.003883
Seetharamapuram,5,0.001765
Settur,24,0.008472
Sidhout,45,0.015885
Simhadripuram,14,0.004942
Singanamala,13,0.004589
Singarayakonda,33,0.011649
Sirvel,2,0.000706
Sodam,42,0.014826
Somala,26,0.009178
Somandepalle,24,0.008472
Sompeta,18,0.006354
Srikakulam,22,0.007766
Srikalahasti,46,0.016238
Srirangarajapuram,135,0.047655
Srungavarapukota,4,0.001412
Sullurpeta,7,0.002471
Sydapuram,1,0.000353
T narasapuram,2,0.000706
T sundupalle,65,0.022945
Tada,4,0.001412
Tadimarri,25,0.008825
Tadpatri,10,0.00353
Talupula,13,0.004589
Tanakal,126,0.044478
Tangutur,133,0.046949
Tarlapadu,46,0.016238
Tekkali,31,0.010943
Thallur,9,0.003177
Thamballapalle,42,0.014826
Thandur,56,0.019768
Thavanampalle,44,0.015532
Therlam,28,0.009884
Thottambedu,14,0.004942
Tirupati rural,1,0.000353
