POLAVARAM,24,0.008472
PONDURU,5,0.001765
PONNALURU,44,0.015532
PORUMAMILLA,23,0.008119
PRATHIPADU,18,0.006354
PRODDATUR,4,0.001412
PULIVENDLA,7,0.002471
PULLALACHERUVU,10,0.00353
PULLAMPETA,5,0.001765
PUSAPATIREGA,6,0.002118
PUTHALAPATTU,12,0.004236
PUTTAPARTHI,7,0.002471
PUTTUR,11,0.003883
RACHERLA,22,0.007766
RAJAM,2,0.000706
RAJAMPET,7,0.002471
RAJAVOMMANGI,222,0.078366
RAJUPALEM,8,0.002824
RAMABHADRAPURAM,10,0.00353
RAMACHANDRAPURAM,7,0.002471
RAMAGIRI,53,0.018709
RAMAKUPPAM,37,0.013061
RAMBILLI,8,0.002824
RAMPACHODAVARAM,242,0.085426
RANASTALAM,7,0.002471
RAPTADU,66,0.023298
RAPUR,164,0.057892
RAVIKAMATAM,28,0.009884
RAYADURG,8,0.002824
REDDIGUDEM,26,0.009178
RENIGUNTA,17,0.006001
RODDAM,43,0.015179
ROLLA,22,0.007766
ROLUGUNTA,20,0.00706
ROMPICHERLA,17,0.006001
ROWTHULAPUDI,49,0.017297
RUDRAVARAM,12,0.004236
S RAYAVARAM,9,0.003177
S.MYDUKUR,16,0.005648
SABBAVARAM,29,0.010237
SALUR,42,0.014826
SAMBEPALLE,10,0.00353
SANJAMALA,96,0.033888
SANKHAVARAM,21,0.007413
SANTHAMAGULURU,1,0.000353
SANTHIPURAM,37,0.013061
SARAVAKOTA,7,0.002471
SARUBUJJILI,1,0.000353
SATYAVEDU,7,0.002471
SEETHAMPETA,70,0.02471
SEETHANAGARAM,3,0.001059
SEETHARAMAPURAM,39,0.013767
SETTUR,106,0.037418
SIDHOUT,1,0.000353
SIMHADRIPURAM,5,0.001765
SINGANAMALA,49,0.017297
SINGARAYAKONDA,1,0.000353
SIRVEL,2,0.000706
SODAM,1,0.000353
SOMALA,3,0.001059
SOMANDEPALLE,40,0.01412
SOMPETA,7,0.002471
SRI AVADHUTHA KASINAYANA,43,0.015179
SRIKAKULAM,1,0.000353
SRIKALAHASTI,106,0.037418
SRIRANGARAJAPURAM,3,0.001059
T SUNDUPALLE,10,0.00353
T.NARASAPURAM,57,0.020121
TADEPALLIGUDEM,5,0.001765
TADIKONDA,1,0.000353
TADIMARRI,6,0.002118
TALLAPUDI,9,0.003177
TALUPULA,95,0.033535
TANAKAL,35,0.012355
TARLUPADU,21,0.007413
TEKKALI,11,0.003883
THAMBALLAPALLE,28,0.009884
THAVANAMPALLE,6,0.002118
THERLAM,5,0.001765
THONDUR,14,0.004942
THOTTAMBEDU,8,0.002824
THULLUR,12,0.004236
TIRUPATI (RURAL),2,0.000706
TIRUPATI (URBAN),4,0.001412
TIRUVURU,5,0.001765
