Pamulapadu,15,0.005295
Pamur,69,0.024357
Panyam,62,0.021886
Paravada,15,0.005295
Parchur,1,0.000353
Parigi,141,0.049773
Parvathipuram,124,0.043772
Pathapatnam,267,0.094251
Pattikanda,152,0.053656
Payakaraopeta,3,0.001059
Peapally,290,0.10237
Pedaaraveedu,26,0.009178
Pedabayalu,14,0.004942
Pedacherlopalle,101,0.035653
Pedakurapadu,5,0.001765
Pedavegi,1,0.000353
Pedda kadubur,66,0.023298
Pedda panjani,84,0.029652
Peddamandyam,114,0.040242
Peddamudium,69,0.024357
Peddapappur,158,0.055774
Peddathippasamudram,37,0.013061
Peddavadugur,120,0.04236
Pellakur,1,0.000353
Penagaluru,46,0.016238
Pendlimarri,122,0.043066
Pendurthi,4,0.001412
Penu konda,235,0.082955
Penuganchiprolu,16,0.005648
Penumuru,37,0.013061
Pichatur,41,0.014473
Piduguralla,2,0.000706
Pileru,206,0.072718
Podili,134,0.047302
Podlakur,16,0.005648
Polaki,7,0.002471
Polavaram,49,0.017297
Ponduru,115,0.040595
Ponnaluru,49,0.017297
Porumamilla,67,0.023651
Prathipadu,95,0.033535
Proddutur,17,0.006001
Pulicherla,31,0.010943
Pulivendla,30,0.01059
Pullalacheruvu,89,0.031417
Pullampeta,114,0.040242
Punganur,23,0.008119
Pusapatirega,39,0.013767
Puthalapattu,27,0.009531
Putlur,193,0.068129
Puttaparthi,134,0.047302
Puttur,29,0.010237
Racherla,51,0.018003
Rajam,40,0.01412
Rajampet,90,0.03177
Rajavommangi,32,0.011296
Raju palem,14,0.004942
Rama kuppam,42,0.014826
Ramabhadrapuram,141,0.049773
Ramachandrapuram,85,0.030005
Ramagiri,167,0.058951
Ramapuram,167,0.058951
Ramasamudram,35,0.012355
Rambilli,18,0.006354
Rampachodavaram,41,0.014473
Ranastalam,238,0.084014
Raptadu,92,0.032476
Rapur,40,0.01412
Ravikamatham,74,0.026122
Rayachoti,170,0.06001
Rayadurg,155,0.054715
Reddigudem,47,0.016591
Regidiamadalavalasa,34,0.012002
Renigunta,12,0.004236
Roddam,120,0.04236
Rolla,194,0.068482
Rolugunta,48,0.016944
Rompicherla,85,0.030005
Rowthulapudi,101,0.035653
Rudravaram,105,0.037065
S mydukur,86,0.030358
S rayavaram,3,0.001059
S.a.k.n. mandal,144,0.050832
Sabbavaram,45,0.015885
Salur,82,0.028946
Sambepalle,243,0.085779
Sanjamala,83,0.029299
Sankhavaram,34,0.012002
Santhabommali,48,0.016944
