Kurnool,KOILKUNTLA,68,0.024004,64,0.000448,42,0.014826,0,0,0,0,9,0.003177
Kurnool,KOLIMIGUNDLA,67,0.023651,74,0.000518,28,0.009884,17,0.006001,48,0.392535,17,0.006001
Guntur,KOLLIPARA,0,0,158,0.001106,0,0,0,0,0,0,0,0
Guntur,KOLLUR,0,0,267,0.001869,0,0,0,0,0,0,0,0
Vizianagaram,KOMARADA,37,0.013061,5,0.000035,51,0.018003,19,0.006707,38,0.085399,3,0.001059
Prakasam,KOMAROLU,20,0.00706,417,0.002919,90,0.03177,42,0.014826,30,0.101085,27,0.009531
Prakasam,KONAKANAMITLA,62,0.021886,536,0.003752,179,0.063187,35,0.012355,37,0.275195,42,0.014826
Prakasam,KONDAPI,24,0.008472,291,0.002037,43,0.015179,34,0.012002,21,0.113309,76,0.026828
Kadapa,KONDAPURAM,7,0.002471,352,0.002464,105,0.037065,12,0.004236,5,0.009806,3,0.001059
Nellore,KONDAPURAM (NELLORE),53,0.018709,1044,0.007308,78,0.027534,9,0.003177,21,0.199833,12,0.004236
Prakasam,KORISAPADU,0,0,124,0.000868,11,0.003883,4,0.001412,6,0.139242,42,0.014826
East Godavari,KORUKONDA,15,0.005295,243,0.001701,0,0,0,0,122,6.118296,0,0
Kurnool,KOSIGI,72,0.025416,331,0.002317,86,0.030358,13,0.004589,30,0.09968,4,0.001412
Nellore,KOTA,0,0,51,0.000357,0,0,0,0,4,0.010802,10,0.00353
Srikakulam,KOTABOMMAL,1,0.000353,84,0.000588,113,0.039889,38,0.013414,350,0.997441,13,0.004589
East Godavari,KOTANANDURU,18,0.006354,354,0.002478,49,0.017297,9,0.003177,86,0.115958,1,0.000353
Visakhapatnam,KOTAURATLA,22,0.007766,328,0.002296,30,0.01059,6,0.002118,61,0.14457,1,0.000353
Prakasam,KOTHAPATNAM,0,0,76,0.000532,4,0.001412,7,0.002471,2,0.05329,0,0
Anantapur,KOTHACHERUVU,21,0.007413,661,0.004627,88,0.031064,8,0.002824,54,0.38131,8,0.002824
East Godavari,KOTHAPALLEE,0,0,152,0.001064,0,0,0,0,0,0,0,0
Kurnool,KOTHAPALLE,12,0.004236,25,0.000175,49,0.017297,14,0.004942,7,0.120964,3,0.001059
East Godavari,KOTHAPETA,0,0,3,0.000021,0,0,0,0,1,0.00003,0,0
Vizianagaram,KOTHAVALASA,0,0,1214,0.008498,259,0.091427,6,0.002118,163,0.387413,0,0
Srikakulam,KOTHURU,9,0.003177,204,0.001428,111,0.039183,39,0.013767,353,0.802408,14,0.004942
Nellore,KOVUR,0,0,3,0.000021,0,0,0,0,0,0,0,0
West Godavari,KOVVUR,0,0,34,0.000238,0,0,0,0,1,0.000039,0,0
Kurnool,KOWTHALAM,6,0.002118,61,0.000427,35,0.012355,5,0.001765,10,0.028512,5,0.001765
West Godavari,KOYYALAGUDEM,11,0.003883,776,0.005432,6,0.002118,20,0.00706,45,0.252101,1,0.000353
Visakhapatnam,KOYYURU,56,0.019768,0,0,13,0.004589,0,0,17,0.106539,0,0
Kurnool,KRISHNAGIRI,99,0.034947,195,0.001365,168,0.059304,9,0.003177,42,0.422375,4,0.001412
Guntur,KROSURU,0,0,100,0.0007,3,0.001059,2,0.000706,3,0.030325,0,0
Krishna,KRUTHIVENNU,0,0,34,0.000238,0,0,0,0,0,0,0,0
Anantapur,KUDAIR,57,0.020121,426,0.002982,216,0.076248,10,0.00353,88,0.701025,25,0.008825
West Godavari,KUKUNOOR,0,0,0,0,0,0,0,0,0,0,0,0
East Godavari,KUNAVARAM,0,0,5,0.000035,0,0,0,0,18,0.071233,0,0
Anantapur,KUNDURPI,89,0.031417,499,0.003493,137,0.048361,64,0.022592,13,0.127613,21,0.007413
Chittoor,KUPPAM,27,0.009531,784,0.005488,151,0.053303,104,0.036712,105,0.464337,64,0.022592
Chittoor,KURABALAKOTA,10,0.00353,187,0.001309,36,0.012708,79,0.027887,211,0.285521,45,0.015885
Prakasam,KURICHEDU,38,0.013414,35,0.000245,120,0.04236,16,0.005648,35,0.197926,15,0.005295
Kurnool,KURNOOL MANDAL,50,0.01765,100,0.0007,101,0.035653,13,0.004589,30,0.128927,1,0.000353
Vizianagaram,KURUPAM,59,0.020827,112,0.000784,34,0.012002,23,0.008119,98,0.73506,18,0.006354
Vizianagaram,LAKKAVARAPUKOTA,0,0,1625,0.011375,172,0.060716,20,0.00706,282,1.06674,0,0
Kadapa,LAKKIREDDIPALLE,1,0.000353,242,0.001694,107,0.037771,43,0.015179,158,0.420775,31,0.010943
Srikakulam,LAXMINARASAMPET,0,0,30,0.00021,59,0.020827,14,0.004942,149,0.313945,40,0.01412
Srikakulam,LAVERU,0,0,248,0.001736,383,0.135199,43,0.015179,352,0.552784,9,0.003177
Anantapur,LEPAKSHI,4,0.001412,800,0.0056,174,0.061422,11,0.003883,47,0.446271,13,0.004589
Kadapa,LINGALA,26,0.009178,162,0.001134,109,0.038477,8,0.002824,12,0.048207,2,0.000706
West Godavari,LINGAPALEM,8,0.002824,157,0.001099,5,0.001765,1,0.000353,59,0.671829,3,0.001059
Prakasam,LINGASAMUDRAM,28,0.009884,75,0.000525,27,0.009531,22,0.007766,48,0.515756,16,0.005648
Guntur,MACHAVARAM,0,0,374,0.002618,1,0.000353,2,0.000706,4,0.031676,0,0
Guntur,MACHERLA,67,0.023651,165,0.001155,21,0.007413,4,0.001412,2,0.004945,2,0.000706
Krishna,MACHILIPATNAM,0,0,175,0.001225,0,0,0,0,24,0.118327,0,0
Anantapur,MADAKASIRA,100,0.0353,537,0.003759,180,0.06354,12,0.004236,38,1.005632,69,0.024357
Chittoor,MANDAPALLE,24,0.008472,196,0.001372,81,0.028593,45,0.015885,137,0.52909,64,0.022592
Kurnool,MADDIKERA EAST,45,0.015885,218,0.001526,48,0.016944,19,0.006707,25,0.253959,0,0
Prakasam,MADDIPADU,0,0,94,0.000658,19,0.006707,2,0.000706,9,0.122195,0,0
Visakhapatnam,MADUGULA,10,0.00353,108,0.000756,30,0.01059,1,0.000353,81,0.351479,0,0
Kurnool,MAHANANDI,9,0.003177,56,0.000392,11,0.003883,0,0,6,0.084857,0,0
Visakhapatnam,MAKAVARAPALEM,21,0.007413,867,0.006069,65,0.022945,6,0.002118,82,0.145387,5,0.001765
Vizianagaram,MAKKUVA,16,0.005648,55,0.000385,27,0.009531,1,0.000353,0,0,10,0.00353
East Godavari,MALIKIPURAM,0,0,713,0.004991,0,0,0,0,0,0,0,0
East Godavari,MAMIDIKUDURU,0,0,38,0.000266,0,0,0,0,0,0,0,0
East Godavari,MANDAPETA,0,0,9,0.000063,0,0,0,0,26,0.042587,0,0
Srikakulam,MANDASA,33,0.011649,65,0.000455,245,0.086485,119,0.042007,262,0.267402,79,0.027887
Krishna,MANDAVALLI,0,0,4,0.000028,0,0,0,0,0,0,0,0
Guntur,MANGALAGIRI,2,0.000706,39,0.000273,0,0,0,0,7,0.028173,0,0
Kurnool,MANTRALAYAM,20,0.00706,169,0.001183,158,0.055774,40,0.01412,16,0.140102,0,0
Nellore,MANUBOLU,0,0,48,0.000336,0,0,0,0,21,0.105364,1,0.000353
East Godavari,MAREDUMILLI,43,0.015179,0,0,23,0.008119,2,0.000706,69,0.077113,5,0.001765
Prakasam,MARKAPUR,1,0.000353,400,0.0028,75,0.026475,32,0.011296,33,0.371136,14,0.004942
Nellore,MARRIPADU,206,0.072718,452,0.003164,109,0.038477,14,0.004942,27,0.129912,52,0.018356
Prakasam,MARRIPUDI,79,0.027887,260,0.00182,119,0.042007,43,0.015179,33,0.363384,95,0.033535
Prakasam,MARTUR,10,0.00353,570,0.00399,19,0.006707,42,0.014826,8,0.131237,38,0.013414
Guntur,MEDIKONDURU,0,0,248,0.001736,1,0.000353,0,0,1,0.017055,0,0
Srikakulam,MELIAPUTTI,16,0.005648,107,0.000749,291,0.102723,41,0.014473,251,0.326765,42,0.014826
Vizianagaram,MENTADA,43,0.015179,1409,0.009863,73,0.025769,7,0.002471,247,0.854168,0,0
Vizianagaram,MERAKAMUDIDAM,49,0.017297,528,0.003696,234,0.082602,17,0.006001,149,0.388322,0,0
Kurnool,MIDTHUR,67,0.023651,42,0.000294,101,0.035653,8,0.002824,11,0.190437,17,0.006001
West Godavari,MOGALTHUR,0,0,0,0,0,0,0,0,0,0,0,0
Krishna,MOPIDEVI,0,0,3,0.000021,0,0,0,0,0,0,0,0
Krishna,MOVVA,0,0,26,0.000182,0,0,0,0,0,0,0,0
Kadapa,MUDDANUR,57,0.020121,312,0.002184,106,0.037418,33,0.011649,4,0.017453,39,0.013767
Anantapur,MUDIGUBBA,84,0.029652,1422,0.009954,151,0.053303,24,0.008472,83,0.21023,35,0.012355
Krishna,MUDINAPALLE,0,0,40,0.00028,1,0.000353,0,0,0,0,0,0
Chittoor,MULAKALACHERUVU,15,0.005295,344,0.002408,46,0.016238,59,0.020827,111,0.549359,21,0.007413
East Godavari,MUMMIDIVARAM,0,0,22,0.000154,0,0,0,0,1,0.000569,0,0
Visakhapatnam,MUNAGAPAKA,2,0.000706,51,0.000357,21,0.007413,10,0.00353,47,0.083299,0,0
Visakhapatnam,MUNCHINGIPUTTU,24,0.008472,0,0,0,0,0,0,0,0,0,0
Prakasam,MUNDLAMURU,0,0,130,0.00091,52,0.018356,53,0.018709,48,0.485635,53,0.018709
Guntur,MUPPALLA,0,0,221,0.001547,1,0.000353,0,0,4,0.067833,0,0
Krishna,MUSUNURU,49,0.017297,167,0.001169,32,0.011296,7,0.002471,106,1.594249,0,0
Nellore,MUTHUKUR,0,0,0,0,0,0,0,0,0,0,0,0
Kadapa,MYLAVARAM,3,0.001059,714,0.004998,163,0.057539,5,0.001765,10,0.04466,1,0.000353
Krishna,MYLAVARAM (KRISHNA),53,0.018709,161,0.001127,32,0.011296,11,0.003883,69,1.325625,1,0.000353
Guntur,NADENDLA,0,0,416,0.002912,3,0.001059,0,0,4,0.014913,0,0
Chittoor,NAGALAPURAM,1,0.000353,463,0.003241,53,0.018709,9,0.003177,16,0.113828,10,0.00353
Guntur,NAGARAM,0,0,363,0.002541,0,0,0,0,0,0,0,0
Chittoor,NAGARI,5,0.001765,991,0.006937,31,0.010943,14,0.004942,30,0.418136,78,0.027534
Krishna,NAGAYALANKA,0,0,11,0.000077,0,0,0,0,5,0.03421,0,0
Prakasam,NAGULUPPALAPADU,4,0.001412,82,0.000574,7,0.002471,6,0.002118,12,0.118092,4,0.001412
Nellore,NAIDUPETA,0,0,110,0.00077,0,0,0,0,2,0.001988,3,0.001059
Visakhapatnam,NAKKAPALLE,18,0.006354,247,0.001729,4,0.001412,8,0.002824,116,0.239861,0,0
Anantapur,NALLACHERUVU,24,0.008472,750,0.00525,86,0.030358,72,0.025416,12,0.26709,52,0.018356
West Godavari,NALLAJERLA,7,0.002471,1754,0.012278,3,0.001059,0,0,32,0.280961,1,0.000353
Anantapur,NALLAMADA,45,0.015885,709,0.004963,118,0.041654,91,0.032123,121,0.424194,27,0.009531
Anantapur,NAMBULIPULIKUNTA,140,0.04942,869,0.006083,106,0.037418,63,0.022239,50,0.55965,8,0.002824
Kadapa,NANDALUR,0,0,744,0.005208,43,0.015179,4,0.001412,41,0.639821,10,0.00353
Kurnool,NANDAVARAM,35,0.012355,96,0.000672,94,0.033182,3,0.001059,25,0.095626,1,0.000353
Srikakulam,NANDIGAM,7,0.002471,65,0.000455,187,0.066011,45,0.015885,602,0.872538,46,0.016238
Krishna,NANDIGAMA,16,0.005648,412,0.002884,10,0.00353,22,0.007766,0,0,3,0.001059
Kurnool,NANDI KOTKUR,19,0.006707,72,0.000504,23,0.008119,8,0.002824,4,0.028615,4,0.001412
Krishna,NANDIVADA,0,0,25,0.000175,0,0,0,0,15,0.010423,0,0
Kurnool,NANDYAL,9,0.003177,52,0.000364,13,0.004589,0,0,3,0.128253,0,0
Srikakulam,NARASANNAPETA,2,0.000706,183,0.001281,31,0.010943,40,0.01412,20,0.161537,0,0
West Godavari,NARASAPURAM,0,0,0,0,0,0,0,0,0,0,0,0
Guntur,NARASARAOPETA,0,0,372,0.002604,0,0,0,0,17,0.02926,0,0
Chittoor,NARAYANAVANAM,11,0.003883,801,0.005607,22,0.007766,5,0.001765,30,0.414012,25,0.008825
Anantapur,NARPALA,8,0.002824,854,0.005978,165,0.058245,19,0.006707,96,1.291446,12,0.004236
Visakhapatnam,NARSIPATNAM,4,0.001412,389,0.002723,5,0.001765,3,0.001059,80,0.143537,0,0
Visakhapatnam,NATHAVARAM,8,0.002824,378,0.002646,46,0.016238,12,0.004236,106,0.22897,2,0.000706
Guntur,NAKARIKALLU,49,0.017297,528,0.003696,3,0.001059,6,0.002118,7,0.025946,0,0
Vizianagaram,NELLIMARLA,8,0.002824,1540,0.01078,117,0.041301,27,0.009531,55,0.314952,3,0.001059
Nellore,NELLORE MANDAL,0,0,93,0.000651,1,0.000353,0,0,39,0.079177,0,0
West Godavari,NIDADAVOLE,0,0,0,0,0,0,0,0,21,0.601724,0,0
West Godavari,NIDAMARRU,0,0,0,0,0,0,0,0,3,0.045972,0,0
Chittoor,NIMMANAPALLE,4,0.001412,113,0.000791,44,0.015532,8,0.002824,129,0.327422,5,0.001765
Chittoor,NINDRA,3,0.001059,968,0.006776,18,0.006354,34,0.012002,40,0.240227,65,0.022945
Guntur,NIZAMPATNAM,0,0,114,0.000798,0,0,0,0,0,0,0,0
Guntur,NUZENDLA,0,0,132,0.000924,5,0.001765,6,0.002118,11,0.155354,0,0
Krishna,NUZVID,61,0.021533,284,0.001988,28,0.009884,4,0.001412,95,0.953086,1,0.000353
Anantapur,OBULADEVARACHERUVU,64,0.022592,807,0.005649,126,0.044478,23,0.008119,120,0.422343,28,0.009884
Kadapa,OBULAVARIPALLE,6,0.002118,489,0.003423,101,0.035653,15,0.005295,65,0.529717,10,0.00353
Nellore,OJILI,0,0,127,0.000889,10,0.00353,1,0.000353,0,0,3,0.001059
Prakasam,ONGOLE,0,0,252,0.001764,12,0.004236,8,0.002824,5,0.116593,3,0.001059
Kurnool,ORVAKAL,77,0.027181,203,0.001421,152,0.053656,41,0.014473,9,0.142668,15,0.005295
Kurnool,OWK,99,0.034947,73,0.000511,47,0.016591,5,0.001765,43,0.29062,4,0.001412
East Godavari,P GANNAVARAM,0,0,32,0.000224,0,0,0,0,0,0,0,0
Vizianagaram,PACHIPENTA,73,0.025769,17,0.000119,57,0.020121,45,0.015885,0,0,92,0.032476
Visakhapatnam,PADERU,61,0.021533,0,0,5,0.001765,0,0,0,0,0,0
Visakhapatnam,PADMANABHAM,22,0.007766,282,0.001974,18,0.006354,16,0.005648,85,0.217724,1,0.000353
Kurnool,PAGIDYALA,0,0,1,0.000007,14,0.004942,1,0.000353,0,0,0,0
Chittoor,PAKALA,11,0.003883,477,0.003339,65,0.022945,26,0.009178,116,0.190628,39,0.013767
West Godavari,PALAKODERU,0,0,0,0,0,0,0,0,0,0,0,0
West Godavari,PALACOLE,0,0,0,0,0,0,0,0,0,0,0,0
Srikakulam,PALAKONDA,2,0.000706,99,0.000693,70,0.02471,19,0.006707,44,0.122876,2,0.000706
Chittoor,PALAMANER,4,0.001412,432,0.003024,42,0.014826,14,0.004942,58,0.496483,0,0
Srikakulam,PALASA,19,0.006707,65,0.000455,131,0.046243,41,0.014473,230,0.337354,25,0.008825
Chittoor,PALASAMUDRAM,18,0.006354,453,0.003171,87,0.030711,40,0.01412,49,0.297835,8,0.002824
East Godavari,PAMARRU (EAST GODAVARI),0,0,9,0.000063,0,0,0,0,0,0,0,0
Krishna,PAMARRU,0,0,38,0.000266,0,0,0,0,0,0,0,0
Anantapur,PAMIDI,16,0.005648,645,0.004515,115,0.040595,20,0.00706,13,0.262493,13,0.004589
Krishna,PAMIDIMUKKALA,0,0,42,0.000294,0,0,0,0,3,0.0034,0,0
Kurnool,PAMULAPADU,10,0.00353,167,0.001169,12,0.004236,15,0.005295,0,0,2,0.000706
Prakasam,PAMUR,85,0.030005,668,0.004676,71,0.025063,63,0.022239,20,0.1801,62,0.021886
Kurnool,PANYAM,48,0.016944,145,0.001015,78,0.027534,4,0.001412,12,0.527797,4,0.001412
Visakhapatnam,PARAVADA,23,0.008119,50,0.00035,13,0.004589,9,0.003177,85,0.069657,3,0.001059
Prakasam,PARCHUR,2,0.000706,266,0.001862,1,0.000353,19,0.006707,3,0.100944,12,0.004236
Anantapur,PARIGI,14,0.004942,798,0.005586,140,0.04942,19,0.006707,17,0.175492,10,0.00353
Vizianagaram,PARVATHIPURAM,40,0.01412,661,0.004627,122,0.043066,19,0.006707,102,0.310277,1,0.000353
Srikakulam,PATHAPATNAM,6,0.002118,175,0.001225,270,0.09531,28,0.009884,252,0.347673,18,0.006354
Kurnool,PATTIKANDA,62,0.021886,281,0.001967,149,0.052597,22,0.007766,8,0.050115,55,0.019415
Visakhapatnam,PAYAKARAOPETA,6,0.002118,55,0.000385,6,0.002118,3,0.001059,42,0.111878,0,0
Kurnool,PEAPALLY,74,0.026122,15,0.000105,283,0.099899,15,0.005295,32,0.136088,11,0.003883
Prakasam,PEDAARAVEEDU,7,0.002471,1014,0.007098,30,0.01059,6,0.002118,36,0.281187,13,0.004589
Visakhapatnam,PEDABAYALU,54,0.019062,0,0,14,0.004942,3,0.001059,0,0,1,0.000353
Prakasam,PEDACHERLOPALLE,110,0.03883,109,0.000763,94,0.033182,49,0.017297,26,0.123969,109,0.038477
Visakhapatnam,PEDAGANTYADA,4,0.001412,62,0.000434,0,0,0,0,0,0,0,0
Guntur,PEDAKAKANI,0,0,126,0.000882,0,0,0,0,4,0.019309,0,0
Guntur,PEDAKURAPADU,0,0,321,0.002247,4,0.001412,0,0,2,0.014136,0,0
Krishna,PEDANA,0,0,26,0.000182,0,0,0,0,12,0.06785,0,0
Guntur,PEDANANDIPADU,0,0,330,0.00231,0,0,0,0,0,0,0,0
West Godavari,PEDAPADU,0,0,6,0.000042,0,0,0,0,11,0.079546,0,0
Krishna,PEDAPARUPUDI,0,0,3,0.000021,0,0,0,0,0,0,0,0
East Godavari,PEDAPUDI,0,0,10,0.00007,0,0,0,0,0,0,0,0
West Godavari,PADAVEGI,3,0.001059,1387,0.009709,1,0.000353,0,0,83,0.831514,0,0
Kurnool,PEDDA KADUBUR,51,0.018003,25,0.000175,74,0.026122,3,0.001059,7,0.030045,0,0
Chittoor,PEDDATHIPPASAMUDRA,36,0.012708,233,0.001631,35,0.012355,50,0.01765,105,0.498685,43,0.015179
Chittoor,PEDDAMANDYAM,51,0.018003,468,0.003276,115,0.040595,80,0.02824,113,0.43587,76,0.026828
Kadapa,PEDDAMUDIUM,7,0.002471,59,0.000413,71,0.025063,1,0.000353,5,0.022258,1,0.000353
Chittoor,PEDDA PANJANI,0,0,583,0.004081,76,0.026828,93,0.032829,178,0.934183,93,0.032829
Anantapur,PEDDAPAPPUR,1,0.000353,411,0.002877,155,0.054715,26,0.009178,7,0.022867,24,0.008472
East Godavari,PEDDAPURAM,0,0,310,0.00217,0,0,0,0,76,0.071163,0,0
Anantapur,PEDDAVADUGUR,59,0.020827,900,0.0063,121,0.042713,23,0.008119,11,0.164927,28,0.009884
Nellore,PELLAKUR,0,0,45,0.000315,1,0.000353,1,0.000353,12,0.111891,3,0.001059
Kadapa,PENAGALURU,22,0.007766,278,0.001946,47,0.016591,13,0.004589,25,0.280548,10,0.00353
Krishna,PENAMALURU,0,0,38,0.000266,0,0,0,0,5,0.041768,0,0
Kadapa,PENDLIMARRI,11,0.003883,612,0.004284,122,0.043066,23,0.008119,79,0.176487,19,0.006707
Visakhapatnam,PENDURTHI,14,0.004942,110,0.00077,4,0.001412,0,0,42,0.073836,0,0
West Godavari,PENTAPADU,0,0,4,0.000028,0,0,0,0,2,0.08824,0,0
Krishna,PENUGANCHIPROLU,2,0.000706,206,0.001442,16,0.005648,5,0.001765,2,0.008604,0,0
West Godavari,PENUGONDA,0,0,0,0,0,0,0,0,0,0,0,0
Anantapur,PENU KONDA,45,0.015885,1533,0.010731,233,0.082249,56,0.019768,68,0.662554,19,0.006707
West Godavari,PENUMANTRA,0,0,0,0,0,0,0,0,3,0.002318,0,0
Chittoor,PENUMURU,3,0.001059,127,0.000889,38,0.013414,52,0.018356,50,0.134407,42,0.014826
West Godavari,PERAVALI,0,0,0,0,0,0,0,0,0,0,0,0
Guntur,PHIRANGIPURAM,0,0,286,0.002002,0,0,0,0,5,0.025094,0,0
Chittoor,PICHATUR,3,0.001059,594,0.004158,39,0.013767,13,0.004589,20,0.131565,28,0.009884
Guntur,PIDUGURALLA,4,0.001412,396,0.002772,2,0.000706,1,0.000353,28,0.205945,0,0
Chittoor,PILERU,5,0.001765,116,0.000812,205,0.072365,73,0.025769,157,0.186885,86,0.030358
East Godavari,PITHAPURAM,0,0,73,0.000511,1,0.000353,0,0,74,0.261852,0,0
Guntur,PITTALAVANIPALEM,0,0,268,0.001876,0,0,0,0,1,0.02987,0,0
Nellore,PODLAKUR,0,0,501,0.003507,16,0.005648,4,0.001412,69,0.179743,22,0.007766
Prakasam,PODILI,26,0.009178,598,0.004186,134,0.047302,21,0.007413,32,0.49194,33,0.011649
West Godavari,PODURU,0,0,0,0,0,0,0,0,0,0,0,0
Srikakulam,POLAKI,0,0,97,0.000679,8,0.002824,8,0.002824,76,0.155237,0,0
West Godavari,POLAVARAM,24,0.008472,96,0.000672,45,0.015885,0,0,28,0.167522,11,0.003883
Srikakulam,PONDURU,5,0.001765,54,0.000378,104,0.036712,6,0.002118,166,0.244119,16,0.005648
Prakasam,PONNALURU,44,0.015532,500,0.0035,50,0.01765,81,0.028593,16,0.269022,46,0.016238
Guntur,PONNUR,0,0,106,0.000742,0,0,0,0,0,0,0,0
Kadapa,PORUMAMILLA,23,0.008119,278,0.001946,67,0.023651,21,0.007413,72,0.504717,22,0.007766
East Godavari,PRATHIPADU (EAST GODAVARI),18,0.006354,548,0.003836,96,0.033888,13,0.004589,96,0.633418,2,0.000706
Guntur,PRATHIPADU,0,0,175,0.001225,0,0,0,0,14,0.089586,0,0
Kadapa,PRODDUTUR,4,0.001412,274,0.001918,20,0.00706,0,0,1,0.001755,1,0.000353
Chittoor,PULICHERLA,0,0,760,0.00532,34,0.012002,19,0.006707,81,0.112595,9,0.003177
Kadapa,PULIVENDLA,7,0.002471,31,0.000217,41,0.014473,9,0.003177,52,0.155279,8,0.002824
Prakasam,PULLALACHERUVU,10,0.00353,456,0.003192,86,0.030358,46,0.016238,9,0.181012,36,0.012708
Kadapa,PULLAMPETA,5,0.001765,197,0.001379,106,0.037418,6,0.002118,47,0.310997,8,0.002824
Chittoor,PUNGANUR,0,0,494,0.003458,37,0.013061,59,0.020827,128,0.458232,36,0.012708
Vizianagaram,PUSAPATIREGA,6,0.002118,1053,0.007371,34,0.012002,4,0.001412,201,0.882314,1,0.000353
Chittoor,PUTHALAPATTU,12,0.004236,506,0.003542,27,0.009531,81,0.028593,140,0.766311,74,0.026122
Anantapur,PUTLUR,0,0,1018,0.007126,184,0.064952,26,0.009178,7,0.046957,44,0.015532
Anantapur,PUTTAPARTHI,7,0.002471,1087,0.007609,123,0.043419,37,0.013061,51,0.333153,30,0.01059
Chittoor,PUTTUR,11,0.003883,305,0.002135,31,0.010943,15,0.005295,26,0.255126,14,0.004942
Prakasam,RACHERLA,22,0.007766,337,0.002359,56,0.019768,57,0.020121,29,0.166552,21,0.007413
East Godavari,RAJAHMUNDRY RURAL,0,0,4,0.000028,0,0,0,0,0,0,0,0
East Godavari,RAJAHMUNDRY (URBAN),0,0,64,0.000448,0,0,0,0,32,0.002464,0,0
Srikakulam,RAJAM,2,0.000706,138,0.000966,44,0.015532,15,0.005295,318,0.516545,0,0
Kadapa,RAJAMPET,7,0.002471,330,0.00231,91,0.032123,39,0.013767,52,0.588351,26,0.009178
East Godavari,RAJANAGARAM,0,0,260,0.00182,0,0,0,0,185,1.347675,0,0
East Godavari,RAJAVOMMANGI,222,0.078366,0,0,30,0.01059,4,0.001412,87,0.186165,3,0.001059
Vizianagaram,RAMABHADRAPURAM,10,0.00353,1698,0.011886,129,0.045537,19,0.006707,5,0.038324,0,0
Chittoor,KAMMAPALLE,7,0.002471,150,0.00105,83,0.029299,7,0.002471,22,0.358192,149,0.052597
East Godavari,RAMACHANDRAPURAM,0,0,11,0.000077,0,0,0,0,0,0,0,0
Anantapur,RAMAGIRI,53,0.018709,732,0.005124,163,0.057539,25,0.008825,55,0.526052,69,0.024357
Chittoor,RAMA KUPPAM,37,0.013061,1047,0.007329,48,0.016944,87,0.030711,115,0.236171,73,0.025769
Kadapa,RAMAPURAM,0,0,393,0.002751,162,0.057186,29,0.010237,125,0.256186,66,0.023298
Chittoor,RAMASAMUDRAM,0,0,290,0.00203,33,0.011649,38,0.013414,105,0.41111,51,0.018003
Visakhapatnam,RAMBILLI,8,0.002824,199,0.001393,19,0.006707,1,0.000353,109,0.074512,2,0.000706
East Godavari,RAMPACHODAVARAM,242,0.085426,0,0,44,0.015532,4,0.001412,74,0.144761,6,0.002118
Srikakulam,RANASTALAM,7,0.002471,62,0.000434,240,0.08472,24,0.008472,539,0.63434,32,0.011296
East Godavari,RANGAMPETA,0,0,609,0.004263,0,0,0,0,118,0.21408,0,0
Anantapur,RAPTADU,66,0.023298,776,0.005432,109,0.038477,9,0.003177,28,0.537899,2,0.000706
Nellore,RAPUR,164,0.057892,551,0.003857,40,0.01412,1,0.000353,80,0.22099,9,0.003177
Visakhapatnam,RAVIKAMATHAM,28,0.009884,627,0.004389,75,0.026475,7,0.002471,169,0.524872,3,0.001059
East Godavari,RAVULAPALEM,0,0,2,0.000014,0,0,0,0,0,0,0,0
Kadapa,ROYACHOTI,0,0,299,0.002093,173,0.061069,26,0.009178,39,0.238627,41,0.014473
Anantapur,RAYADURG,8,0.002824,931,0.006517,156,0.055068,18,0.006354,38,0.445297,26,0.009178
East Godavari,RAYAVARAM,0,0,4,0.000028,0,0,0,0,0,0,0,0
East Godavari,RAZOLE,0,0,108,0.000756,0,0,0,0,0,0,0,0
Krishna,REDDIGUDEM,26,0.009178,451,0.003157,36,0.012708,2,0.000706,79,4.238146,3,0.001059
Srikakulam,REGIDIAMADALAVALASA,0,0,90,0.00063,31,0.010943,32,0.011296,785,0.87761,34,0.012002
Chittoor,RENIGUNTA,17,0.006001,59,0.000413,11,0.003883,38,0.013414,27,0.192763,20,0.00706
Guntur,RENTACHINTALA,0,0,330,0.00231,0,0,0,0,6,0.002837,0,0
Guntur,REPALLE,0,0,302,0.002114,0,0,0,0,0,0,0,0
Anantapur,RODDAM,43,0.015179,1080,0.00756,122,0.043066,34,0.012002,61,1.892237,13,0.004589
Anantapur,ROLLA,22,0.007766,489,0.003423,194,0.068482,13,0.004589,49,0.459762,14,0.004942
Visakhapatnam,ROLUGUNTA,20,0.00706,210,0.00147,44,0.015532,8,0.002824,121,0.488201,0,0
Chittoor,ROMPICHERLA,17,0.006001,436,0.003052,84,0.029652,47,0.016591,126,0.28131,47,0.016591
Guntur,ROMPICHERLA (GUNTUR),0,0,302,0.002114,1,0.000353,1,0.000353,7,0.069132,0,0
East Godavari,ROUTHULAPUDI,49,0.017297,540,0.00378,96,0.033888,7,0.002471,113,0.278666,2,0.000706
Kurnool,RUDRAVARAM,12,0.004236,265,0.001855,117,0.041301,3,0.001059,63,0.859527,2,0.000706
Visakhapatnam,S RAYAVARAM,9,0.003177,127,0.000889,3,0.001059,7,0.002471,33,0.786022,0,0
Kadapa,S MYDUKUR,17,0.006001,751,0.005257,84,0.029652,2,0.000706,9,0.033127,4,0.001412
Visakhapatnam,SABBAVARAM,29,0.010237,499,0.003493,40,0.01412,20,0.00706,167,0.271909,0,0
East Godavari,SAKHINETIPALLE,0,0,174,0.001218,0,0,0,0,0,0,0,0
